time,latitude,longitude,heading,rate of turn,sog,cog,rpm_port_setpoint,rpm_port_fb,rpm_stb_setpoint,rpm_stb_fb,current_mode,current_fuel_capacity,fx,fz
1732715095.5060349,62.469960783333335,6.237683733333333,211.856,-3.481,0.0,213.24,382.597493810283,321.9,491.2321540133342,462.4,MAN,0.81,0.434,-0.0553
1732715095.60575,62.46995995,6.237682683333333,211.555,-3.594,0.0,213.09,380.3863885011941,321.9,490.80130676891366,462.4,MAN,0.81,0.4338,-0.0548
1732715095.705871,62.4699591,6.23768165,211.314,-1.622,0.0,212.48,383.3572945344962,321.9,491.23001460430675,462.4,MAN,0.81,0.4333,-0.0563
1732715095.8059287,62.46995823333334,6.2376804833333335,211.059,-3.35,0.0,212.02,388.78334154447685,321.9,487.7348719382028,462.4,MAN,0.81,0.4338,-0.0548
1732715095.9058878,62.46995736666667,6.2376794,210.75,-3.106,0.0,212.28,388.1964311108063,321.9,487.4066206685221,462.4,MAN,0.81,0.4342,-0.0504
1732715096.00591,62.469956483333334,6.2376783,210.522,-2.384,0.0,211.87,387.2313400432916,321.9,486.278226942101,462.4,MAN,0.81,0.4339,-0.0503
1732715096.105875,62.4699556,6.2376772166666665,210.294,-2.28,0.0,211.53,384.5994682381403,321.9,485.4598924402304,462.4,MAN,0.81,0.4336,-0.0503
1732715096.2058182,62.46995471666666,6.237676166666667,210.05,-2.186,0.0,211.18,387.07443715499755,321.9,485.7361709374439,462.4,MAN,0.81,0.4331,-0.0508
1732715096.3059342,62.46995381666667,6.2376751666666665,209.822,-2.635,0.0,210.75,391.8927148197254,336.0,482.4098053657512,442.9,MAN,0.81,0.4336,-0.0503
1732715096.4058652,62.469952916666664,6.237674183333334,209.654,-1.607,0.0,210.92,389.51297630209643,336.0,483.36618290865266,442.9,MAN,0.81,0.4337,-0.0458
1732715096.5058293,62.46995201666667,6.2376732,209.466,-2.381,0.0,210.99,388.61388655514565,336.0,481.9203535264756,442.9,MAN,0.81,0.4336,-0.0473
1732715096.6058404,62.4699511,6.237672233333333,209.216,-2.698,0.0,210.55,390.6748529452447,336.0,483.14649942228823,442.9,MAN,0.81,0.4333,-0.0473
1732715096.7058876,62.46995018333333,6.237671283333333,208.982,-2.362,0.0,209.94,395.0047240159574,336.0,480.51077306045363,442.9,MAN,0.81,0.4337,-0.0468
1732715096.8058343,62.4699493,6.237670283333333,208.766,-2.573,0.0,209.66,393.9331147448899,336.0,480.67285581936346,442.9,MAN,0.81,0.434,-0.0439
1732715096.9059408,62.46994841666667,6.237669283333333,208.605,-2.35,0.0,210.02,392.54219292883477,336.0,479.8150675939166,442.9,MAN,0.81,0.4339,-0.0443
1732715097.0059695,62.469947516666664,6.237668316666666,208.386,-2.19,0.0,209.88,394.48728328275035,336.0,481.2800909101055,442.9,MAN,0.81,0.4335,-0.0443
1732715097.1059096,62.469946633333336,6.23766735,208.216,-2.078,0.0,209.0,398.6131638852254,336.0,478.86727928688487,442.9,MAN,0.81,0.4339,-0.0443
1732715097.2057772,62.46994573333333,6.237666383333333,208.032,-1.861,0.0,208.97,397.3443930588131,336.0,479.25216266088944,442.9,MAN,0.81,0.4343,-0.0409
1732715097.3058243,62.46994485,6.237665366666667,207.844,-2.027,0.0,208.4,395.5921666700201,336.0,478.7143098417281,442.9,MAN,0.81,0.434,-0.0419
1732715097.4057407,62.469944,6.2376643666666665,207.762,-0.701,0.0,208.35,397.1971020963899,336.0,480.4639486693882,442.9,MAN,0.81,0.4338,-0.0423
1732715097.5057735,62.46994313333333,6.23766335,207.595,-2.0,0.0,208.69,401.2770185831546,343.0,478.1821857834025,440.4,MAN,0.81,0.4342,-0.0424
1732715097.6058922,62.46994225,6.23766235,207.432,-1.614,0.0,208.14,397.9080059686035,343.0,480.3866658933798,440.4,MAN,0.81,0.4345,-0.0394
1732715097.7058861,62.4699414,6.2376613333333335,207.248,-2.49,0.0,208.51,396.37114232941883,343.0,479.69550472754304,440.4,MAN,0.81,0.4343,-0.0419
1732715097.8057773,62.469940533333336,6.237660283333334,207.053,-1.801,0.0,208.87,394.4104485468254,343.0,478.2891051259109,440.4,MAN,0.81,0.434,-0.0429
1732715097.905875,62.46993966666667,6.237659233333333,206.877,-1.626,0.0,207.72,395.9128093488738,343.0,479.3425854153972,440.4,MAN,0.81,0.4334,-0.0428
1732715098.0059886,62.4699388,6.2376582,206.708,-2.102,0.0,207.38,399.7727479431644,343.0,476.5040292196046,440.4,MAN,0.81,0.4338,-0.0423
1732715098.1057727,62.469937933333334,6.237657166666667,206.612,-0.582,0.0,207.79,398.3494912409505,343.0,476.52758799211114,440.4,MAN,0.81,0.4341,-0.0394
1732715098.2057908,62.46993706666667,6.237656116666667,206.49,-0.649,0.0,207.56,396.61421181715156,343.0,475.72576060144587,440.4,MAN,0.81,0.4338,-0.0403
1732715098.3062136,62.46993616666666,6.23765515,206.24,-2.848,0.0,207.59,396.28606584836194,348.7,478.95208323948845,430.7,MAN,0.81,0.4335,-0.0403
1732715098.4059162,62.46993525,6.2376542,206.09,-1.411,0.0,207.5,400.22541303637166,348.7,476.557275081632,430.7,MAN,0.81,0.4338,-0.0423
1732715098.5057435,62.469934333333335,6.23765325,205.899,-1.872,0.0,206.93,396.84135952401175,348.7,479.37892428067653,430.7,MAN,0.81,0.4341,-0.0394
1732715098.6058354,62.46993343333333,6.237652333333333,205.71,-1.63,0.0,206.44,398.8017965669498,348.7,474.9480041323013,430.7,MAN,0.81,0.434,-0.0419
1732715098.7058358,62.46993251666667,6.237651383333334,205.568,-1.841,0.0,206.78,400.4071951524089,348.7,476.6879533572972,430.7,MAN,0.81,0.4337,-0.0388
1732715098.8058271,62.4699316,6.237650483333334,205.322,-1.829,0.0,206.96,404.1314819309993,348.7,474.5061309085743,430.7,MAN,0.81,0.4341,-0.0394
1732715098.9058218,62.46993066666667,6.237649583333333,205.14,-1.284,0.0,206.62,402.69365457971844,348.7,474.98900049442767,430.7,MAN,0.81,0.4344,-0.0364
1732715099.005824,62.46992973333333,6.2376487,205.013,-1.439,0.0,206.04,401.196240602623,348.7,474.1668137970049,430.7,MAN,0.81,0.4343,-0.0369
1732715099.1059153,62.4699288,6.237647816666667,204.832,-1.492,0.0,206.05,399.30355518463597,348.7,472.61991825179723,430.7,MAN,0.81,0.4338,-0.0373
1732715099.2058098,62.469927866666666,6.237646933333333,204.702,-1.066,0.0,206.04,400.58099837469666,348.7,473.858625021196,430.7,MAN,0.81,0.4333,-0.0378
1732715099.3060803,62.469926883333336,6.237646033333333,204.535,-1.567,0.0,205.83,403.81096275127516,348.7,471.36157373957013,430.7,MAN,0.81,0.4338,-0.0373
1732715099.405831,62.46992588333333,6.237645166666667,204.413,-0.962,0.0,205.48,403.88876070340666,348.7,470.0128572441106,430.7,MAN,0.81,0.4338,-0.0343
1732715099.5058408,62.469924883333334,6.2376443,204.29,-1.076,0.0,204.65,401.3150449340082,347.4,469.72457902980364,427.9,MAN,0.81,0.4336,-0.0338
1732715099.6058998,62.46992388333334,6.237643433333333,204.045,-2.226,0.0,205.01,402.17709361221745,347.4,471.8870796824595,427.9,MAN,0.81,0.4331,-0.0353
1732715099.7058358,62.46992288333333,6.23764255,203.907,-1.511,0.0,205.63,404.96286066963233,347.4,470.33610437238167,427.9,MAN,0.81,0.4336,-0.0358
1732715099.8058941,62.46992195,6.23764165,203.737,-0.993,0.0,205.33,403.5839477778113,347.4,470.6973157258501,427.9,MAN,0.81,0.4338,-0.0333
1732715099.9058821,62.46992101666667,6.237640883333333,203.632,-0.648,0.0,204.6,405.3438813314612,347.4,473.2528827169758,427.9,MAN,0.81,0.4338,-0.0343
1732715100.0058331,62.46992005,6.237640116666666,203.489,-2.124,0.0,204.2,410.7509552127111,347.4,470.2789174283773,427.9,MAN,0.81,0.4343,-0.0349
1732715100.1058543,62.4699191,6.23763935,203.353,-1.402,0.0,204.22,408.80762651597155,347.4,471.76273238420094,427.9,MAN,0.81,0.4348,-0.0303
1732715100.205739,62.46991813333333,6.237638583333333,203.177,-1.71,0.0,204.32,406.5992864231901,347.4,471.9479488744023,427.9,MAN,0.81,0.4348,-0.0323
1732715100.3061924,62.46991713333333,6.23763785,203.093,-1.096,0.0,203.85,407.7313562241767,346.9,474.2752326627334,419.3,MAN,0.81,0.4344,-0.0333
1732715100.405834,62.4699161,6.237637133333333,202.972,-0.501,0.0,203.59,412.6375296320328,346.9,471.06271723964585,419.3,MAN,0.81,0.4349,-0.0338
1732715100.5059404,62.469915066666665,6.237636416666667,202.871,-1.702,0.0,203.92,410.23343447764495,346.9,472.27268493056533,419.3,MAN,0.81,0.4353,-0.0297
1732715100.6058192,62.46991405,6.237635683333333,202.63,-2.266,0.0,204.48,409.5307222581828,346.9,470.5889469077907,419.3,MAN,0.81,0.4349,-0.0318
1732715100.7059238,62.469913,6.237635,202.437,-1.344,0.0,203.53,409.6028535812151,346.9,473.3814276181092,419.3,MAN,0.81,0.4348,-0.0313
1732715100.8057868,62.46991198333333,6.2376343,202.324,-1.735,0.0,202.8,414.02848501324695,346.9,470.1872637618454,419.3,MAN,0.81,0.4351,-0.0323
1732715100.9058409,62.469911,6.2376336,202.182,-1.565,0.0,203.61,411.76353651846233,346.9,470.97696726646586,419.3,MAN,0.81,0.4353,-0.0287
1732715101.0059452,62.46991001666667,6.237632883333333,202.053,-1.345,0.0,203.8,411.1293922160927,346.9,468.97947470359753,419.3,MAN,0.81,0.4351,-0.0303
1732715101.105787,62.46990901666667,6.2376322,201.858,-1.443,0.0,203.14,411.32087708472517,346.9,471.49431744744345,419.3,MAN,0.81,0.4346,-0.0297
1732715101.2058606,62.46990805,6.2376315,201.713,-1.757,0.0,202.8,415.28093240389126,346.9,468.53833668451597,419.3,MAN,0.81,0.4349,-0.0308
1732715101.305753,62.46990708333333,6.2376307833333335,201.593,-1.883,0.0,202.62,412.73922599156975,346.9,469.46996177583685,419.3,MAN,0.81,0.4353,-0.0277
1732715101.4058452,62.46990615,6.2376300166666665,201.451,-1.884,0.0,202.73,412.1123936000489,346.9,467.3762213920303,419.3,MAN,0.81,0.4349,-0.0287
1732715101.5058734,62.4699052,6.237629266666667,201.308,-1.932,0.0,203.75,412.15363432755566,347.4,469.98605459590124,415.7,MAN,0.81,0.4345,-0.0282
1732715101.6059282,62.46990426666667,6.237628533333333,201.089,-1.786,0.0,203.18,416.0315308483814,347.4,467.05692884624756,415.7,MAN,0.81,0.4349,-0.0297
1732715101.7057493,62.46990331666667,6.2376278,200.92,-1.684,0.0,201.98,413.25702324512883,347.4,468.18640922029135,415.7,MAN,0.81,0.4351,-0.0262
1732715101.8062503,62.469902366666666,6.237627,200.845,-0.357,0.0,201.61,412.86853788890113,347.4,465.87020311516943,415.7,MAN,0.81,0.4348,-0.0282
1732715101.9058092,62.46990138333334,6.237626183333333,200.682,-2.157,0.0,201.27,413.2159034861746,347.4,468.2360290409642,415.7,MAN,0.81,0.4345,-0.0272
1732715102.0058196,62.46990041666667,6.237625366666666,200.579,-0.738,0.0,201.4,416.93718454454205,347.4,465.44815868450064,415.7,MAN,0.81,0.4348,-0.0282
1732715102.105875,62.46989943333333,6.23762455,200.426,-2.14,0.0,201.94,414.2527867004354,347.4,466.638791762902,415.7,MAN,0.81,0.435,-0.0246
1732715102.205824,62.46989846666666,6.237623716666667,200.307,-0.978,0.0,202.19,411.2590184845308,347.4,466.625537699142,415.7,MAN,0.81,0.4348,-0.0272
1732715102.3057864,62.46989756666667,6.237622916666667,200.172,-0.922,0.0,201.72,414.15276756534956,352.3,466.86790764631763,421.7,MAN,0.81,0.4343,-0.0287
1732715102.4058623,62.46989668333333,6.2376221,199.981,-2.08,0.0,201.01,415.4041447849313,352.3,466.37854311458744,421.7,MAN,0.81,0.4348,-0.0272
1732715102.5058835,62.469895816666664,6.2376212833333335,199.811,-1.62,0.0,201.26,413.2134837713723,352.3,467.2024528280549,421.7,MAN,0.81,0.4348,-0.0262
1732715102.6058176,62.469894933333336,6.237620483333333,199.578,-2.3,0.0,201.24,410.98627953272756,352.3,466.5739865820401,421.7,MAN,0.81,0.4346,-0.0277
1732715102.7058623,62.46989405,6.2376196833333335,199.393,-1.856,0.0,200.75,414.5380939467595,352.3,466.29706909169687,421.7,MAN,0.81,0.4343,-0.0287
1732715102.8057735,62.469893166666665,6.2376189166666665,199.309,-0.987,0.0,200.61,416.4354048941459,352.3,465.27615307402147,421.7,MAN,0.81,0.4348,-0.0262
1732715102.9058723,62.46989226666667,6.23761815,199.134,-1.481,0.0,200.65,414.9716072565765,352.3,465.3919247766919,421.7,MAN,0.81,0.4348,-0.0251
1732715103.0058522,62.469891366666666,6.2376174,198.968,-1.443,0.0,200.56,415.0269781777017,352.3,462.7790712959916,421.7,MAN,0.81,0.4346,-0.0256
1732715103.1057756,62.46989045,6.237616666666667,198.789,-1.098,0.0,200.21,415.57014028875903,352.3,465.2219377913433,421.7,MAN,0.81,0.4343,-0.0246
1732715103.205862,62.46988955,6.237615916666667,198.7,-0.487,0.0,199.97,417.0115108011371,352.3,464.5381054657986,421.7,MAN,0.81,0.4348,-0.0251
1732715103.305953,62.46988863333333,6.23761515,198.518,-1.866,0.0,199.77,417.8333449342238,352.3,462.6474867041084,421.7,MAN,0.81,0.435,-0.0246
1732715103.405857,62.46988773333333,6.237614383333334,198.357,-1.572,0.0,199.7,414.787537682337,352.3,462.7507215284253,421.7,MAN,0.81,0.4348,-0.0231
1732715103.5057416,62.4698868,6.23761365,198.168,-1.787,0.0,199.26,417.875127609014,354.1,462.86891254583406,416.3,MAN,0.81,0.4343,-0.0246
1732715103.605862,62.46988588333333,6.237612883333333,198.044,-1.408,0.0,199.16,418.54010686678976,354.1,462.94213748771926,416.3,MAN,0.81,0.4348,-0.0231
1732715103.7059329,62.46988496666667,6.237612133333333,197.86,-1.551,0.0,199.71,416.6647923251377,354.1,463.433325973004,416.3,MAN,0.81,0.435,-0.0226
1732715103.806023,62.46988401666667,6.237611383333333,197.689,-2.037,0.0,199.6,416.7568354923541,354.1,460.7663771913874,416.3,MAN,0.81,0.4347,-0.0236
1732715103.905857,62.469883083333336,6.23761065,197.533,-1.893,0.0,198.73,413.4972097241768,354.1,459.9480689816099,416.3,MAN,0.81,0.4343,-0.0226
1732715104.0057259,62.469882133333336,6.2376099,197.412,-1.43,0.0,198.27,416.4382627769061,354.1,459.3859981337652,416.3,MAN,0.81,0.4335,-0.0241
1732715104.105873,62.4698812,6.237609166666667,197.324,-1.009,0.0,198.69,416.48949485508035,354.1,459.33388565692684,416.3,MAN,0.81,0.4339,-0.0221
1732715104.205823,62.46988025,6.23760845,197.19,-1.348,0.0,198.28,416.75019944362293,354.1,457.5045805024906,416.3,MAN,0.81,0.4339,-0.0221
1732715104.3058581,62.469879283333334,6.2376077,197.004,-2.148,0.0,197.74,413.15595842276593,358.4,457.83029817740965,415.4,MAN,0.81,0.4339,-0.021
1732715104.4059258,62.46987836666667,6.237606933333334,196.888,-0.652,0.0,197.83,415.8966927987369,358.4,458.16228098857323,415.4,MAN,0.81,0.4332,-0.0231
1732715104.505735,62.46987743333333,6.237606183333333,196.779,-1.127,0.0,197.64,415.7664875682875,358.4,458.9540092073623,415.4,MAN,0.81,0.4337,-0.0215
1732715104.6058335,62.469876516666666,6.237605433333333,196.637,-1.293,0.0,197.17,413.6581718453029,358.4,459.7281096191837,415.4,MAN,0.81,0.4339,-0.0221
1732715104.7060606,62.4698756,6.237604683333333,196.503,-1.732,0.0,197.54,413.8009013525689,358.4,457.13073714972796,415.4,MAN,0.81,0.4337,-0.0236
1732715104.8059156,62.46987468333333,6.237603966666667,196.354,-1.526,0.0,198.03,414.0390281689429,358.4,460.0116592352001,415.4,MAN,0.81,0.4332,-0.0221
1732715104.9057467,62.469873783333334,6.237603283333334,196.194,-1.552,0.0,197.75,416.83149687239455,358.4,458.3778923762126,415.4,MAN,0.81,0.4337,-0.0236
1732715105.0057728,62.46987286666667,6.2376026,196.098,-1.309,0.0,197.17,414.6138364491042,358.4,459.42337970252595,415.4,MAN,0.81,0.4339,-0.021
1732715105.1058567,62.46987195,6.237601916666667,196.012,-0.617,0.0,196.93,414.9739188207698,358.4,456.7464232554806,415.4,MAN,0.81,0.4337,-0.0226
1732715105.205812,62.46987106666667,6.237601233333334,195.914,-0.982,0.0,197.34,415.061882941307,358.4,459.86005480744643,415.4,MAN,0.81,0.4334,-0.0215
1732715105.3057618,62.46987011666667,6.237600616666667,195.764,-0.977,0.0,197.14,417.2717212425038,358.4,458.80823972268314,415.4,MAN,0.81,0.4339,-0.0231
1732715105.405734,62.4698692,6.237599983333333,195.638,-1.017,0.0,196.4,414.69509854097555,358.4,460.2098321137071,415.4,MAN,0.81,0.434,-0.0215
1732715105.5059395,62.4698683,6.23759935,195.452,-2.34,0.0,196.52,414.82958972196957,360.3,457.6677493834627,410.9,MAN,0.81,0.4339,-0.0231
1732715105.6058202,62.4698674,6.237598716666667,195.379,-0.714,0.0,196.65,417.65618669371435,360.3,458.3147635027111,410.9,MAN,0.81,0.4335,-0.0221
1732715105.7058282,62.4698665,6.237598083333333,195.232,-1.708,0.0,196.65,416.3953985135959,360.3,460.3279857920114,410.9,MAN,0.81,0.434,-0.0205
1732715105.8059292,62.46986558333333,6.23759755,195.123,-0.53,0.0,196.15,417.10687217555386,360.3,458.67356788391345,410.9,MAN,0.81,0.434,-0.0226
1732715105.9058807,62.469864666666666,6.237597016666666,195.049,-1.047,0.0,195.73,416.7857352211561,360.3,456.5430477290527,410.9,MAN,0.81,0.434,-0.0215
1732715106.0058355,62.469863733333334,6.237596466666667,194.931,-1.871,0.0,196.2,416.32282104608,360.3,460.0995612585106,410.9,MAN,0.81,0.4337,-0.0205
1732715106.1058278,62.46986281666667,6.237595916666667,194.751,-2.058,0.0,196.61,417.51948903674105,360.3,459.8088448823001,410.9,MAN,0.81,0.434,-0.0226
1732715106.2058432,62.4698619,6.237595383333334,194.63,-1.283,0.0,196.4,417.7659317000877,360.3,458.50646343896426,410.9,MAN,0.81,0.4344,-0.0215
1732715106.305859,62.46986093333334,6.237594783333333,194.528,-1.102,0.0,195.96,417.2411195128086,358.0,456.420071629813,405.4,MAN,0.81,0.4342,-0.021
1732715106.4057612,62.46985993333333,6.237594183333333,194.419,-1.756,0.0,195.43,419.5034243863822,358.0,457.3856092080199,405.4,MAN,0.81,0.4336,-0.02
1732715106.5057864,62.46985895,6.2375936,194.262,-1.626,0.0,195.15,419.6068234750951,358.0,458.07112902795075,405.4,MAN,0.81,0.4342,-0.019
1732715106.6057775,62.469857983333334,6.237593,194.168,-1.194,0.0,195.58,416.3397475124143,358.0,459.9482638540364,405.4,MAN,0.81,0.4344,-0.0195
1732715106.705846,62.469857,6.237592416666667,194.009,-1.909,0.0,195.62,416.2689380524155,358.0,457.4337787400668,405.4,MAN,0.81,0.434,-0.0226
1732715106.8058364,62.46985601666667,6.237591816666667,193.889,-1.014,0.0,195.13,418.77456013721576,358.0,458.1685239934226,405.4,MAN,0.81,0.4335,-0.021
1732715106.9057407,62.46985505,6.2375912,193.773,-1.433,0.0,194.96,418.94248488465905,358.0,458.77751243679404,405.4,MAN,0.81,0.4342,-0.02
1732715107.0058482,62.46985408333333,6.237590583333334,193.635,-0.939,0.0,195.42,416.0861012524422,358.0,460.2584914460749,405.4,MAN,0.81,0.4344,-0.0205
1732715107.1058228,62.4698531,6.2375899666666665,193.451,-1.357,0.0,195.5,416.1801148420476,358.0,457.57740179911,405.4,MAN,0.81,0.434,-0.0226
1732715107.205856,62.46985213333333,6.23758935,193.354,-0.478,0.0,195.03,419.0016356569078,358.0,458.01444179234113,405.4,MAN,0.81,0.4337,-0.0215
1732715107.3058903,62.469851166666665,6.237588733333333,193.228,-0.809,0.0,194.64,419.03895523192847,358.0,458.72850570343894,405.4,MAN,0.81,0.4342,-0.02
1732715107.4058378,62.46985023333333,6.237588116666666,193.097,-1.438,0.0,195.0,416.30108949326535,358.0,460.08769403294343,405.4,MAN,0.81,0.4344,-0.0205
1732715107.5058622,62.46984928333333,6.237587516666666,192.892,-1.231,0.0,194.78,416.576824165199,355.1,457.2240748578542,405.4,MAN,0.81,0.434,-0.0226
1732715107.6057987,62.46984833333333,6.237586916666666,192.77,-1.507,0.0,193.99,419.49946982880493,355.1,457.6249908674992,405.4,MAN,0.81,0.4337,-0.0205
1732715107.70583,62.46984738333333,6.2375863166666665,192.65,-1.314,0.0,194.39,415.9585145524521,355.1,461.5634296541539,405.4,MAN,0.81,0.4342,-0.02
1732715107.8057349,62.46984645,6.237585666666667,192.515,-1.058,0.0,194.47,417.67461416185216,355.1,458.8563298664635,405.4,MAN,0.81,0.4343,-0.0236
1732715107.9058168,62.469845533333334,6.237585016666666,192.296,-2.494,0.0,194.49,417.8367535172005,355.1,456.0644859337339,405.4,MAN,0.81,0.4342,-0.021
1732715108.0057733,62.46984461666667,6.2375844,192.109,-1.819,0.0,194.07,420.62981224459537,355.1,456.5615060587261,405.4,MAN,0.81,0.4337,-0.0195
1732715108.1061401,62.4698437,6.237583766666667,191.998,-1.39,0.0,193.56,416.39596176394735,355.1,461.1281319794369,405.4,MAN,0.81,0.4344,-0.0185
1732715108.2058253,62.469842783333334,6.23758315,191.813,-2.242,0.0,193.6,418.4981387117546,355.1,458.04820576109034,405.4,MAN,0.81,0.4342,-0.0231
1732715108.3058887,62.469841816666666,6.237582466666667,191.697,-1.26,0.0,193.54,418.8561887380053,358.7,455.1141832393336,411.1,MAN,0.81,0.434,-0.0205
1732715108.405826,62.46984085,6.237581733333333,191.546,-1.284,0.0,193.72,418.62636277067054,358.7,458.36259175137974,411.1,MAN,0.81,0.4337,-0.0185
1732715108.5061305,62.46983986666667,6.237581016666667,191.399,-0.938,0.0,193.48,417.7184429658378,358.7,459.87263194074416,411.1,MAN,0.81,0.4342,-0.02
1732715108.6059325,62.46983888333333,6.237580316666667,191.217,-1.837,0.0,193.06,419.3383131914168,358.7,457.2570273723604,411.1,MAN,0.81,0.4344,-0.0215
1732715108.70585,62.46983791666667,6.237579616666666,191.076,-1.632,0.0,192.86,416.08752132568384,358.7,457.5896703825227,411.1,MAN,0.81,0.434,-0.0195
1732715108.805862,62.469836916666665,6.237578966666667,190.891,-1.861,0.0,192.66,420.097689400625,358.7,456.99011058796316,411.1,MAN,0.81,0.4337,-0.0215
1732715108.905816,62.46983591666667,6.2375783333333334,190.754,-1.593,0.0,192.52,414.80677482006695,358.7,462.49798683559874,411.1,MAN,0.81,0.4342,-0.019
1732715109.0057504,62.46983493333333,6.2375777,190.605,-1.391,0.0,192.55,417.6599120848615,358.7,458.7962892229786,411.1,MAN,0.81,0.4342,-0.0241
1732715109.1058865,62.469833933333334,6.237577083333333,190.461,-1.537,0.0,192.42,415.12941414192187,358.7,458.4662835949861,411.1,MAN,0.81,0.4342,-0.021
1732715109.2058113,62.46983295,6.23757645,190.274,-2.007,0.0,192.8,419.51841429734435,358.7,457.4801434929857,411.1,MAN,0.81,0.4335,-0.0221
1732715109.3058488,62.46983195,6.237575866666667,190.086,-1.454,0.0,192.35,417.18307686384645,358.7,460.3208139366997,411.1,MAN,0.81,0.4342,-0.019
1732715109.405793,62.46983098333333,6.237575283333333,190.0,-1.17,0.0,191.98,415.75876848199795,358.7,460.43360956492273,411.1,MAN,0.81,0.4342,-0.0221
1732715109.5058358,62.469829983333334,6.237574716666667,189.803,-1.642,0.0,191.96,417.4984815482569,358.7,456.1788127388795,408.0,MAN,0.81,0.434,-0.0226
1732715109.605995,62.469829,6.237574166666667,189.638,-2.02,0.0,191.54,421.0412476344276,358.7,455.96522764659153,408.0,MAN,0.81,0.4336,-0.02
1732715109.7059503,62.469828,6.237573633333334,189.486,-0.911,0.0,191.02,413.8678269652697,358.7,463.15333258753583,408.0,MAN,0.81,0.4342,-0.0179
1732715109.8057582,62.46982701666666,6.2375731666666665,189.339,-2.216,0.0,191.34,416.975783066745,358.7,459.1470791797929,408.0,MAN,0.81,0.4342,-0.0251
1732715109.9057703,62.469826033333334,6.2375727,189.203,-0.933,0.0,191.5,418.1220260644424,358.7,455.3929576103012,408.0,MAN,0.81,0.434,-0.0215
1732715110.005745,62.469825033333336,6.237572233333333,189.083,-1.428,0.0,190.72,421.4869415033593,358.7,455.27696497242476,408.0,MAN,0.81,0.4336,-0.019
1732715110.1058378,62.46982403333333,6.237571783333333,188.946,-0.862,0.0,190.27,416.655699382427,358.7,460.3255381969184,408.0,MAN,0.81,0.4341,-0.0174
1732715110.2058122,62.46982305,6.237571316666667,188.759,-2.077,0.0,190.53,418.3628865701218,358.7,457.5228431564416,408.0,MAN,0.81,0.4342,-0.0221
1732715110.3058383,62.4698221,6.237570916666667,188.591,-2.269,0.0,191.15,418.4755614288161,354.1,454.6768098579587,405.4,MAN,0.81,0.434,-0.0205
1732715110.405876,62.46982113333333,6.23757055,188.418,-1.394,0.0,191.06,421.3468183426682,354.1,455.0021332379348,405.4,MAN,0.81,0.4336,-0.019
1732715110.505756,62.469820166666665,6.237570183333333,188.235,-2.109,0.0,190.02,415.478059866235,354.1,460.98139096109827,405.4,MAN,0.81,0.4341,-0.0174
1732715110.6058424,62.4698192,6.237569816666666,188.068,-1.401,0.0,189.79,417.5912806573149,354.1,457.7772550256361,405.4,MAN,0.81,0.434,-0.0236
1732715110.70579,62.469818233333335,6.237569466666667,187.963,-0.582,0.0,189.83,422.0914091799031,354.1,450.8363177893936,405.4,MAN,0.81,0.434,-0.0205
1732715110.805825,62.46981726666667,6.237569166666667,187.835,-1.249,0.0,189.53,423.9381242455191,354.1,452.0909015726008,405.4,MAN,0.81,0.4336,-0.0149
1732715110.9058669,62.469816316666666,6.237568816666666,187.659,-1.738,0.0,190.26,416.12471436281794,354.1,459.901995099409,405.4,MAN,0.81,0.4341,-0.0144
1732715111.0058818,62.469815366666666,6.237568516666666,187.485,-2.035,0.0,190.31,417.567335375207,354.1,457.30327491752803,405.4,MAN,0.81,0.434,-0.0226
1732715111.1059291,62.4698144,6.2375682333333335,187.382,-0.952,0.0,189.02,421.7709845292342,354.1,450.63861764532174,405.4,MAN,0.81,0.4339,-0.02
1732715111.2057228,62.469813433333336,6.23756795,187.259,-1.165,0.0,188.42,423.3550478418324,354.1,452.15419588895645,405.4,MAN,0.81,0.4336,-0.0149
1732715111.3058703,62.469812516666664,6.2375676166666665,187.182,-0.627,0.0,188.97,414.4134495456379,354.1,460.95676716274033,405.4,MAN,0.81,0.4339,-0.0149
1732715111.4059544,62.4698116,6.237567283333333,186.997,-1.568,0.0,189.55,420.2690182126956,354.1,454.3510952012155,405.4,MAN,0.81,0.4338,-0.0241
1732715111.5057404,62.469810683333336,6.237566966666667,186.855,-1.935,0.0,189.1,418.86517432587675,362.9,452.8908301575788,409.6,MAN,0.81,0.4337,-0.0174
1732715111.6058612,62.469809766666664,6.237566666666667,186.744,-0.798,0.0,188.24,420.7430710888206,362.9,454.1354292104076,409.6,MAN,0.81,0.4334,-0.0174
1732715111.7057095,62.46980886666667,6.23756635,186.649,-0.892,0.0,188.38,415.5803616733278,362.9,459.49091671499855,409.6,MAN,0.81,0.4339,-0.0169
1732715111.8059726,62.4698079,6.237566033333334,186.469,-1.775,0.0,188.91,416.569102863848,362.9,457.3566707497379,409.6,MAN,0.81,0.4339,-0.0221
1732715111.9058583,62.469806983333335,6.2375658,186.325,-1.182,0.0,188.28,416.09903567534997,362.9,455.0425839725257,409.6,MAN,0.81,0.4337,-0.0205
1732715112.0060833,62.4698061,6.2375655666666665,186.163,-1.335,0.0,187.82,423.0144638259915,362.9,451.6584027528042,409.6,MAN,0.81,0.4332,-0.02
1732715112.1058536,62.469805216666664,6.23756535,185.972,-2.521,0.0,188.14,411.6634787716093,362.9,462.6553459959505,409.6,MAN,0.81,0.4339,-0.0149
